SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
SMARTLINK, EQ, 16-Dec-2022,150.5,151.75,153.65,149.65,150,150.3,151.25,13690,20.71,658,5579,40.75
SMCGLOBAL, EQ, 16-Dec-2022,80.65,80.4,80.7,79.25,79.5,79.6,80.08,23455,18.78,392,18738,79.89
SMLISUZU, EQ, 16-Dec-2022,696.1,691.9,700,687,689,689.3,692.4,5295,36.66,650,3101,58.56
SMLT, EQ, 16-Dec-2022,139.95,137.6,141.4,134.9,137,136.85,138.02,34845,48.09,1959,19641,56.37
SMSLIFE, EQ, 16-Dec-2022,660.7,651.1,667,649.75,667,666.3,662.6,1184,7.85,87,1102,93.07
SMSPHARMA, EQ, 16-Dec-2022,81.95,81.4,83,81,81.85,81.4,81.71,31536,25.77,346,22342,70.85
SNOWMAN, EQ, 16-Dec-2022,39.1,39.3,39.75,38.25,38.25,38.5,38.98,516154,201.19,2415,270027,52.32
SOBHA, EQ, 16-Dec-2022,612.85,611.1,611.35,595.05,599.5,596.25,602.05,135085,813.27,8825,81830,60.58
SOFTTECH, EQ, 16-Dec-2022,148.5,147.1,154.45,147.1,147.55,147.55,150.96,344,0.52,32,62,18.02
SOLARA, EQ, 16-Dec-2022,440.8,437,447.45,430.1,431,432.5,437.8,35547,155.62,2621,17597,49.5
SOLARINDS, EQ, 16-Dec-2022,4211.75,4210.65,4220,4085.15,4115.1,4120.15,4140.71,26041,1078.28,5853,10567,40.58
SOLEX, SM, 16-Dec-2022,321,321,321,304.95,304.95,306.25,310.73,6400,19.89,16,5600,87.5
SOMANYCERA, EQ, 16-Dec-2022,509.15,511.7,511.7,494,495,496.1,500.31,31640,158.3,4236,22926,72.46
SOMATEX, EQ, 16-Dec-2022,8.3,8.55,9.1,8.2,8.95,8.85,8.88,47567,4.22,177,44348,93.23
SOMICONVEY, EQ, 16-Dec-2022,44.95,45.6,45.7,43.3,45.7,44.7,44.14,4801,2.12,98,3996,83.23
SONACOMS, EQ, 16-Dec-2022,463.8,461.4,461.4,451.2,453,452.5,455.6,731978,3334.91,20249,324715,44.36
SONAMCLOCK, EQ, 16-Dec-2022,45.95,46,49.5,45,47,45.8,46.58,8436,3.93,225,5444,64.53
SONATSOFTW, EQ, 16-Dec-2022,540.8,541.15,556.4,527,534,531.05,546.5,274151,1498.23,17740,86926,31.71
SONUINFRA, SM, 16-Dec-2022,37.45,38.4,39,38,38,38,38.46,12000,4.62,4,12000,100
SOTL, EQ, 16-Dec-2022,325,325,325.8,313.85,315,315.5,318.2,62019,197.34,3622,33155,53.46
SOUTHBANK, EQ, 16-Dec-2022,20.65,20.5,21.2,18.8,19.45,19.45,19.79,102823588,20349.04,63985,34285805,33.34
SOUTHWEST, EQ, 16-Dec-2022,122.85,123.9,124.3,120,120,120.3,122.32,66334,81.14,447,19360,29.19
SPAL, EQ, 16-Dec-2022,356.65,356.65,359.95,342,342.05,343.4,348.18,48817,169.97,3627,28905,59.21
SPANDANA, EQ, 16-Dec-2022,628.4,638,638,602,610,610.35,619.83,25879,160.41,1106,16526,63.86
SPARC, EQ, 16-Dec-2022,224.4,224.2,224.85,216.05,216.7,217.05,218.84,302379,661.71,5608,123948,40.99
SPCENET, BE, 16-Dec-2022,28.4,27,27,27,27,27,27,56051,15.13,153, -, -
SPECIALITY, EQ, 16-Dec-2022,198.15,198.15,199.55,195.2,197.95,197.85,197.69,39814,78.71,1217,23987,60.25
SPENCERS, EQ, 16-Dec-2022,69.95,69.9,71.5,69.85,70.1,70,70.45,99178,69.87,1111,50656,51.08
SPIC, EQ, 16-Dec-2022,70.3,70.55,75.4,70.3,74.65,74.6,73.57,9637734,7090.75,37509,2700097,28.02
SPICEJET, EQ, 16-Dec-2022,40.6,40.8,41.3,40.05,40.5,40.65,40.72,1945542,792.26,8403,680381,34.97
SPLIL, EQ, 16-Dec-2022,74.15,75.25,75.25,73.2,73.55,73.6,74.13,55452,41.1,809,31975,57.66
SPLPETRO, EQ, 16-Dec-2022,756.65,756.65,763.5,751,759,755.5,755.94,15346,116.01,1932,10112,65.89
SPMLINFRA, EQ, 16-Dec-2022,30.2,31.2,31.2,29.5,29.5,29.75,29.91,19663,5.88,198,12244,62.27
SPORTKING, EQ, 16-Dec-2022,708.05,708,714,684.9,697.3,692.05,694.25,9160,63.59,1464,4627,50.51
SPRL, SM, 16-Dec-2022,81.85,80,80,80,80,80,80,1600,1.28,1,1600,100
SPTL, EQ, 16-Dec-2022,3.25,3.25,3.25,3.1,3.15,3.2,3.2,2013765,64.36,1123,1074106,53.34
SPYL, BE, 16-Dec-2022,0.6,0.65,0.65,0.65,0.65,0.65,0.65,70056,0.46,10, -, -
SREEL, EQ, 16-Dec-2022,222.35,222.3,228.75,217,225,220.8,220.39,20819,45.88,1098,12873,61.83
SREIBNPNCD, NR, 16-Dec-2022,189.9,225,225,225,225,225,225,100,0.23,1,100,100
SREIBNPNCD, NW, 16-Dec-2022,171.33,189.9,189.9,189.9,189.9,189.9,189.9,49,0.09,1,49,100
SREIBNPNCD, Y7, 16-Dec-2022,360,363.75,363.75,363.75,363.75,363.75,363.75,50,0.18,2,50,100
SREIBNPNCD, Y8, 16-Dec-2022,362,362.5,374.7,360.1,369,363.62,362.8,196,0.71,12,177,90.31
SRF, EQ, 16-Dec-2022,2400.7,2382,2382,2310,2320.05,2324.3,2331.51,980557,22861.78,71232,339866,34.66
SRHHYPOLTD, EQ, 16-Dec-2022,547.9,548.8,552.45,536.8,541,541.75,544.89,8100,44.14,972,5030,62.1
SRPL, EQ, 16-Dec-2022,81.15,81.85,83,81,82,82.2,82.06,232387,190.7,1447,41541,17.88
SRTRANSFIN, EQ, 16-Dec-2022,1393.2,1377,1404,1338.1,1376,1370.45,1369.9,1814246,24853.4,72558,788580,43.47
SRTRANSFIN, YH, 16-Dec-2022,1010.11,1006.7,1006.7,1001.01,1003,1003.23,1003.18,1203,12.07,17,1000,83.13
SRTRANSFIN, YI, 16-Dec-2022,1055.32,1058,1058,1058,1058,1058,1058,1,0.01,1,1,100
SRTRANSFIN, YK, 16-Dec-2022,1036.1,1035.16,1036.01,1034.01,1036,1035.96,1035.44,506,5.24,7,404,79.84
SRTRANSFIN, YN, 16-Dec-2022,1485.14,1485.15,1485.85,1485.15,1485.85,1485.85,1485.62,6,0.09,2,6,100
SRTRANSFIN, YO, 16-Dec-2022,1010,1000,1024.92,1000,1006.9,1006.75,1000.74,560,5.6,12,545,97.32
SRTRANSFIN, YU, 16-Dec-2022,1450,1455,1455,1455,1455,1455,1455,141,2.05,7,141,100
SRTRANSFIN, YV, 16-Dec-2022,1036,1021,1022,1019,1022,1022,1019.78,400,4.08,11,400,100
SRTRANSFIN, YY, 16-Dec-2022,1097,1096,1096,1096,1096,1096,1096,10,0.11,1,10,100
SRTRANSFIN, Z2, 16-Dec-2022,1445,1445,1445,1440,1440,1440,1444.69,59,0.85,5,55,93.22
SRTRANSFIN, ZE, 16-Dec-2022,1007.2,1005,1005,1005,1005,1005,1005,90,0.9,2,90,100
SSINFRA, ST, 16-Dec-2022,7.5,7.85,7.85,7.3,7.3,7.55,7.53,18000,1.35,6,15000,83.33
SSWL, EQ, 16-Dec-2022,165.8,165.7,167,162.05,164,163.95,164.86,84165,138.76,2741,51026,60.63
STAR, EQ, 16-Dec-2022,364.15,364.15,370.8,358.1,364.95,364.5,363.72,444841,1617.97,13474,153851,34.59
STARCEMENT, EQ, 16-Dec-2022,115.2,115,118.5,113.25,115.9,115.35,116.03,426082,494.38,6628,182018,42.72
STARHEALTH, EQ, 16-Dec-2022,599.05,596.5,598.9,580.1,591.5,589.35,590.87,198674,1173.91,10065,141033,70.99
STARPAPER, EQ, 16-Dec-2022,189.1,189,191.05,183.95,185,185.3,186.61,40041,74.72,1677,18812,46.98
STARTECK, EQ, 16-Dec-2022,132.2,131.5,142,131,137,136.85,135,13816,18.65,366,1844,13.35
STCINDIA, EQ, 16-Dec-2022,102.6,102,104.75,101,103,102,103,140936,145.16,2628,51677,36.67
STEELCAS, EQ, 16-Dec-2022,535.05,534,545.25,525.1,526.5,531.9,535.18,45630,244.2,2548,26492,58.06
STEELCITY, EQ, 16-Dec-2022,60.95,61,61.7,59.65,59.8,59.9,60.35,23116,13.95,254,16936,73.27
STEELXIND, EQ, 16-Dec-2022,14.3,14.35,15,13.6,14.95,14.95,14.61,5646598,824.86,3636,3486847,61.75
STEL, EQ, 16-Dec-2022,161.85,161.6,170.9,161.35,168.5,168.9,166.81,180522,301.13,3141,69087,38.27
STERTOOLS, EQ, 16-Dec-2022,282.5,282.5,285,276.05,276.5,277.45,279.41,60044,167.77,2711,37188,61.93
STLTECH, EQ, 16-Dec-2022,177.35,177.35,190.4,174.35,187.5,186.65,185.44,8574330,15899.94,66263,2388025,27.85
STOVEKRAFT, EQ, 16-Dec-2022,573.3,571,573.8,562.3,570,565.4,567.34,35678,202.42,4092,20977,58.8
STYLAMIND, EQ, 16-Dec-2022,1183,1175,1185.45,1154,1169,1165.65,1164.82,44834,522.24,3725,28709,64.03
SUBCAPCITY, EQ, 16-Dec-2022,98.2,96.25,103.1,93.7,99.7,98.4,100.16,3126,3.13,89,1324,42.35
SUBEXLTD, EQ, 16-Dec-2022,33.65,33.25,34,32.8,33,33,33.22,5098467,1693.56,7274,1691659,33.18
SUBROS, EQ, 16-Dec-2022,325.05,333.2,334.6,316.55,330,327.15,329.96,55500,183.13,3145,30562,55.07
SUDARSCHEM, EQ, 16-Dec-2022,385.25,387.2,387.9,377.2,380.05,379.75,381.86,38462,146.87,2836,25021,65.05
SUKHJITS, EQ, 16-Dec-2022,459.9,452,454.9,442.6,445.1,448.5,451.29,2855,12.88,375,1833,64.2
SUMEETINDS, EQ, 16-Dec-2022,6.15,6.15,6.4,6.15,6.35,6.3,6.29,273316,17.2,355,232568,85.09
SUMICHEM, EQ, 16-Dec-2022,479.95,480,486,479.2,484.05,483.75,483.24,191899,927.32,7220,106353,55.42
SUMIT, BE, 16-Dec-2022,32,30.4,32.9,30.4,32.35,32.3,31.52,62560,19.72,240, -, -
SUMMITSEC, EQ, 16-Dec-2022,665.15,665,672.2,651,660.15,667.85,661.27,4424,29.25,411,3076,69.53
SUNCLAYLTD, EQ, 16-Dec-2022,5187.3,5178.95,5309.9,5147.1,5170.05,5169.7,5209.33,3288,171.28,946,2027,61.65
SUNDARAM, EQ, 16-Dec-2022,2.8,2.8,2.85,2.75,2.8,2.8,2.8,628541,17.63,342,396065,63.01
SUNDARMFIN, EQ, 16-Dec-2022,2317.85,2327,2333.8,2282.35,2319.95,2316.6,2322.29,36933,857.69,3606,30961,83.83
SUNDARMHLD, EQ, 16-Dec-2022,99.6,98.55,101.75,97.2,98.45,97.8,98.75,178039,175.81,2348,91676,51.49
SUNDRMBRAK, EQ, 16-Dec-2022,324.8,321.1,327.75,321.1,323.95,324.25,325.1,874,2.84,194,251,28.72
SUNDRMFAST, EQ, 16-Dec-2022,973.75,973.75,986.95,951.85,979.9,983.7,973.4,88194,858.48,7749,46631,52.87
SUNFLAG, EQ, 16-Dec-2022,94.6,94.6,95.4,92.55,95,94.3,94.02,204354,192.14,2944,109574,53.62
SUNPHARMA, EQ, 16-Dec-2022,1002.2,998.15,1005.1,987.6,996.45,993.65,994.89,2618988,26056,56541,1870785,71.43
SUNTECK, EQ, 16-Dec-2022,369.6,369.5,371.15,364.15,367,367.5,367.73,159182,585.36,8789,33765,21.21
SUNTV, EQ, 16-Dec-2022,504.2,504.2,504.9,495.55,501,499.6,500.03,610236,3051.38,16179,260964,42.76
SUPERHOUSE, EQ, 16-Dec-2022,205.3,206.8,207.4,203.25,204.25,204.55,205.11,7868,16.14,281,5514,70.08
SUPERSPIN, EQ, 16-Dec-2022,9,9.1,9.1,8.9,9.1,9,9.02,40368,3.64,148,28035,69.45
SUPRAJIT, EQ, 16-Dec-2022,341.1,341.1,350.05,337.65,341.5,341.3,342.99,364519,1250.25,7513,222850,61.14
SUPREMEENG, EQ, 16-Dec-2022,1.25,1.25,1.3,1.2,1.25,1.25,1.26,1640471,20.63,846,1283323,78.23
SUPREMEIND, EQ, 16-Dec-2022,2506,2481.5,2549.9,2470.25,2536,2507.3,2505.82,93028,2331.12,11894,60173,64.68
SUPREMEINF, EQ, 16-Dec-2022,23.6,24.45,24.75,22.6,24.4,23.75,23.91,34530,8.26,117,20696,59.94
SUPRIYA, EQ, 16-Dec-2022,243.9,243,245.65,239.05,241,240.05,241.42,106769,257.76,4058,54986,51.5
SURANASOL, EQ, 16-Dec-2022,24.2,25.35,25.35,23.35,23.85,23.8,23.98,59214,14.2,679,28315,47.82
SURANAT&P, EQ, 16-Dec-2022,11.3,11.35,11.5,11.15,11.2,11.25,11.28,42367,4.78,240,25495,60.18
SURANI, SM, 16-Dec-2022,19.2,19.2,19.2,19.2,19.2,19.2,19.2,2000,0.38,1,2000,100
SURYALAXMI, EQ, 16-Dec-2022,62.75,62.85,64.75,62.15,62.3,62.4,63.07,24860,15.68,660,7856,31.6
SURYAROSNI, EQ, 16-Dec-2022,507.9,508.9,520.9,499.15,513.45,513.25,510.31,265315,1353.93,8915,93037,35.07
SURYODAY, EQ, 16-Dec-2022,118.75,118.5,125.4,110.85,123.25,123.75,120.5,5710366,6880.99,34184,2606291,45.64
SUTLEJTEX, EQ, 16-Dec-2022,63.1,63.05,63.5,61.1,61.95,62.1,62.39,74076,46.21,1363,39401,53.19
SUULD, EQ, 16-Dec-2022,39,37.65,38.95,37.5,38.2,37.85,38.27,148169,56.7,1478,93456,63.07
SUVEN, EQ, 16-Dec-2022,63.45,63.2,65,63.05,64.1,63.85,64.04,191627,122.72,1746,96489,50.35
SUVENPHAR, EQ, 16-Dec-2022,479.95,481.5,486.6,474.55,484.5,481.8,481.28,273398,1315.8,12096,177175,64.8
SUVIDHAA, EQ, 16-Dec-2022,5.25,5.3,5.3,5.2,5.25,5.3,5.26,47335,2.49,154,34828,73.58
SUZLON, EQ, 16-Dec-2022,10.95,11,11.2,10.4,10.8,10.75,10.79,254892146,27511.25,85136,68441600,26.85
SUZLONPP, E1, 16-Dec-2022,8.4,8.4,8.6,7.85,8.1,8.05,8.19,11352038,930.18,3324,4483775,39.5
SVPGLOB, EQ, 16-Dec-2022,31.25,31.65,31.8,30.55,31.5,31.15,31.2,312976,97.65,966,248648,79.45
SWANENERGY, EQ, 16-Dec-2022,283.8,282.9,301.7,278.4,292.65,293.5,295.14,1253172,3698.63,19627,339878,27.12
SWARAJ, SM, 16-Dec-2022,59,57,57,56.2,56.2,56.2,56.74,10000,5.67,5,8000,80
SWARAJENG, EQ, 16-Dec-2022,1594,1582.55,1599.75,1571.1,1577,1587.4,1584.5,3289,52.11,544,1955,59.44
SWASTIK, SM, 16-Dec-2022,91.25,94.95,94.95,87.5,88,88.9,89.85,126000,113.21,89,96000,76.19
SWELECTES, EQ, 16-Dec-2022,340.25,340,345.75,339.25,340.1,341.3,341.49,13222,45.15,816,9606,72.65
SWSOLAR, EQ, 16-Dec-2022,296.6,296.25,297.55,287.55,287.9,288.75,292.12,285793,834.85,5108,184985,64.73
SYMPHONY, EQ, 16-Dec-2022,924.4,935,935,899.45,908,905.25,910.77,24174,220.17,4276,11966,49.5
SYNCOMF, EQ, 16-Dec-2022,7.85,7.8,7.9,7.8,7.8,7.85,7.85,517344,40.6,1227,355061,68.63
SYNGENE, EQ, 16-Dec-2022,578.2,578.2,579.5,570.25,577.5,578,575.88,313445,1805.07,13144,209166,66.73
SYRMA, EQ, 16-Dec-2022,292.8,291.9,293.6,283.5,284.9,284.4,286.85,402334,1154.09,8833,166238,41.32
TAINWALCHM, EQ, 16-Dec-2022,97.4,98.3,100.75,98,99.05,99.05,98.75,5214,5.15,130,3234,62.03
TAJGVK, EQ, 16-Dec-2022,227.1,225.1,235.5,219.55,225.5,225.45,229.48,490544,1125.7,9971,89825,18.31
TAKE, EQ, 16-Dec-2022,25.2,25.35,25.5,24.6,24.65,24.75,24.96,310780,77.56,1289,176914,56.93
TALBROAUTO, EQ, 16-Dec-2022,524.15,524.7,529.45,512.4,515,515.25,521.42,47733,248.89,3900,24389,51.09
TANLA, EQ, 16-Dec-2022,749.15,747.75,752.45,738,741.95,741,742.87,203239,1509.8,10010,93310,45.91
TANTIACONS, BZ, 16-Dec-2022,13.9,13.3,14.15,13.25,13.25,13.25,13.33,19465,2.59,47, -, -
TAPIFRUIT, SM, 16-Dec-2022,68.85,66.2,68.15,66.2,68.15,68.15,67.5,9000,6.08,3,6000,66.67
TARACHAND, SM, 16-Dec-2022,66.1,65.95,69.8,65.95,69.65,69.65,68.18,14000,9.55,7,8000,57.14
TARC, EQ, 16-Dec-2022,44.3,44,45.2,43.6,44.15,44.15,44.5,837346,372.66,2932,371928,44.42
TARMAT, EQ, 16-Dec-2022,54.5,55,56.3,53.35,54.55,54.75,54.65,22102,12.08,290,12591,56.97
TARSONS, EQ, 16-Dec-2022,733.4,732.95,736.9,726,732,730.2,730.86,36627,267.69,3540,21094,57.59
TASTYBITE, EQ, 16-Dec-2022,11281.45,11288.2,11350,11001,11200,11185.75,11185.22,1002,112.08,389,676,67.47
TATACAPHSG, N2, 16-Dec-2022,1066.01,1068.12,1068.12,1068.12,1068.12,1068.12,1068.12,10,0.11,1,10,100
TATACAPHSG, N6, 16-Dec-2022,1088,1092,1092,1085,1086,1086,1087.67,3,0.03,3,0,0
TATACAPHSG, NA, 16-Dec-2022,1102.51,1107.7,1139,1102.1,1108,1108,1113.92,415,4.62,12,200,48.19
TATACHEM, EQ, 16-Dec-2022,1026.7,1025.8,1025.8,985.7,992.5,991.5,998.47,1758284,17555.93,62447,545654,31.03
TATACOFFEE, EQ, 16-Dec-2022,228.2,227,229.65,225.5,228.9,228,227.54,329231,749.12,3922,116338,35.34
TATACOMM, EQ, 16-Dec-2022,1312.75,1312.75,1318.75,1280.1,1297.8,1303,1301.49,650205,8462.34,28924,149015,22.92
TATACONSUM, EQ, 16-Dec-2022,804.9,803.3,804.95,795,802.55,801.55,801.22,849333,6805.01,29839,429012,50.51
TATAELXSI, EQ, 16-Dec-2022,6550.35,6535.1,6544.8,6401,6415,6429.4,6472.1,244998,15856.5,43501,138510,56.54
TATAINVEST, EQ, 16-Dec-2022,2214.85,2230,2230,2122,2137.1,2137.95,2160.01,44740,966.39,8273,28271,63.19
TATAMETALI, EQ, 16-Dec-2022,780.35,780,791.15,766.1,782.95,782.85,779.2,45612,355.41,4248,17934,39.32
TATAMOTORS, EQ, 16-Dec-2022,416.7,417.35,427.8,413.1,422.6,421.6,420.49,50949198,214235.15,187172,31569820,61.96
TATAMTRDVR, EQ, 16-Dec-2022,222.5,222.2,223.9,217,220,218.8,219.5,2211948,4855.16,19617,1216138,54.98
TATAPOWER, EQ, 16-Dec-2022,221.8,221,222.5,216.05,216.5,217.35,218.76,10349382,22640.81,103844,4659395,45.02
TATASTEEL, EQ, 16-Dec-2022,110.95,110.35,112.1,109.45,110.8,111.05,110.78,34736665,38481.28,121660,11548741,33.25
TATASTLLP, EQ, 16-Dec-2022,660.55,654,666.95,651.15,658.35,659.55,660.25,30202,199.41,2083,12749,42.21
TATVA, EQ, 16-Dec-2022,2313.3,2290,2313.65,2157.65,2195.5,2181.85,2204.86,25363,559.22,5375,14449,56.97
TBZ, EQ, 16-Dec-2022,75.6,76.4,77.9,75.3,75.95,75.8,76.53,145444,111.3,3295,44800,30.8
TCFSL, ND, 16-Dec-2022,1025.56,1025.8,1029,921,1025.09,1025.1,1002.98,1484,14.88,42,1374,92.59
TCFSL, NL, 16-Dec-2022,1062,1064.9,1064.9,1061.01,1061.01,1061.01,1061.56,130,1.38,5,125,96.15
TCFSL, NN, 16-Dec-2022,1138,1172.4,1172.4,1172.4,1172.4,1172.4,1172.4,100,1.17,1,100,100
TCI, EQ, 16-Dec-2022,655.2,652.2,652.2,626,632.75,632.5,633.36,140975,892.88,11415,67788,48.09
TCIEXP, EQ, 16-Dec-2022,1807.6,1807.05,1863.4,1790.05,1850,1856.6,1837.2,17117,314.47,4399,8926,52.15
TCNSBRANDS, EQ, 16-Dec-2022,573.05,568.85,575.3,565,567,567.4,569.61,20498,116.76,1400,12965,63.25
TCPLPACK, EQ, 16-Dec-2022,1586.9,1589.95,1624,1532.8,1551.5,1547.85,1570.38,29499,463.25,6792,12306,41.72
TCS, EQ, 16-Dec-2022,3305.1,3275,3292,3225.2,3235.95,3240.25,3255.07,2703680,88006.61,128993,1928864,71.34
TDPOWERSYS, EQ, 16-Dec-2022,127.8,126.95,128.6,122.85,123.95,124.05,124.96,295469,369.23,4302,138820,46.98
TEAMLEASE, EQ, 16-Dec-2022,2557.75,2562,2586.5,2515,2546,2559.3,2549.66,11434,291.53,3280,5713,49.97
TECH, EQ, 16-Dec-2022,29.65,29.56,29.65,29.21,29.25,29.25,29.36,8653,2.54,227,4271,49.36
TECHIN, EQ, 16-Dec-2022,11.4,11.4,11.6,11,11.2,11.2,11.34,9798,1.11,76,4202,42.89
TECHM, EQ, 16-Dec-2022,1022.75,1015,1033.5,1011,1021,1020.8,1022.4,2994364,30614.46,96568,1515970,50.63
TECHNOE, EQ, 16-Dec-2022,321.45,322.9,322.9,314.2,314.2,315.35,317.93,58001,184.4,2897,35974,62.02
TEGA, EQ, 16-Dec-2022,602.7,602.65,612.35,590,591.2,592.4,597.85,41168,246.12,3161,19087,46.36
TEJASNET, EQ, 16-Dec-2022,623.05,624.7,631.75,618,624,623.35,625.47,325856,2038.12,9646,108922,33.43
TEMBO, EQ, 16-Dec-2022,110.65,112.95,112.95,105.05,111,108.85,109.43,50803,55.59,716,30341,59.72
TERASOFT, EQ, 16-Dec-2022,44.8,44.7,45,43.45,44.15,43.8,44.07,23399,10.31,381,16523,70.61
TEXINFRA, EQ, 16-Dec-2022,62.1,61.9,62.15,60.4,60.5,60.45,60.86,38489,23.43,294,29353,76.26
TEXMOPIPES, EQ, 16-Dec-2022,59.7,59.4,59.7,58.15,59.4,58.75,58.97,53252,31.4,1058,30352,57
TEXRAIL, EQ, 16-Dec-2022,56.15,55.85,56.45,53.9,55,54.85,55.03,2204731,1213.34,7877,940297,42.65
TFCILTD, EQ, 16-Dec-2022,83.6,83.6,84.9,81.8,82.25,82.15,83.14,619497,515.03,4336,221502,35.76
TFL, EQ, 16-Dec-2022,10.9,10.65,11.05,10.5,10.5,10.5,10.87,12227,1.33,48,8667,70.88
TGBHOTELS, EQ, 16-Dec-2022,13.45,13.65,14.1,12.85,14.1,13.95,13.69,363718,49.78,682,167773,46.13
THANGAMAYL, EQ, 16-Dec-2022,1001.45,1006.5,1010,991.1,1004,1001.45,1001.22,5802,58.09,837,4081,70.34
THEINVEST, EQ, 16-Dec-2022,91.35,91.9,92.3,89,89,89.25,90.1,8087,7.29,229,5979,73.93
THEJO, SM, 16-Dec-2022,1169.95,1123.15,1170,1123.15,1155,1155,1151.43,750,8.64,5,600,80
THEMISMED, EQ, 16-Dec-2022,1242,1250,1435.25,1230.05,1395,1394.1,1360.52,170385,2318.13,16064,56811,33.34
THERMAX, EQ, 16-Dec-2022,2017.4,2024.95,2043.6,1936.15,1948.65,1954.65,1978.79,47544,940.8,8785,30034,63.17
THOMASCOOK, EQ, 16-Dec-2022,80.05,79.5,81.85,78,79.75,79.65,79.98,550216,440.07,5388,211053,38.36
THOMASCOTT, BE, 16-Dec-2022,41.3,43.35,43.35,43.35,43.35,43.35,43.35,2844,1.23,24, -, -
THYROCARE, EQ, 16-Dec-2022,612,610.5,615.75,608.1,610.25,609.85,611.58,27053,165.45,4933,14686,54.29
TI, EQ, 16-Dec-2022,101.05,100.25,102.55,98.55,99.95,99.3,99.79,137130,136.85,1410,93626,68.28
TIDEWATER, EQ, 16-Dec-2022,1064.6,1062,1090.3,1049.1,1049.5,1052,1066.41,35088,374.18,4014,14310,40.78
TIIL, EQ, 16-Dec-2022,908.4,908.4,923.6,898,917.65,914,914.29,8395,76.75,834,4208,50.13
TIINDIA, EQ, 16-Dec-2022,2831.7,2836,2962,2735.1,2918,2921.85,2847.39,488922,13921.52,32529,253907,51.93
TIJARIA, BE, 16-Dec-2022,7.2,7.45,7.45,6.85,7,6.95,6.92,112751,7.81,135, -, -
TIL, BZ, 16-Dec-2022,180.1,184,184,172.2,182,177.1,176.41,10385,18.32,154, -, -
TIMESCAN, SM, 16-Dec-2022,151.95,149,150,149,150,150,149.47,6000,8.97,3,6000,100
TIMESGTY, EQ, 16-Dec-2022,57.7,58.45,62,57.65,57.8,58.05,58.71,7450,4.37,117,3453,46.35
TIMETECHNO, EQ, 16-Dec-2022,91.55,90.95,92,89.95,90.9,90.85,90.94,565629,514.4,6695,244849,43.29
TIMKEN, EQ, 16-Dec-2022,3398.55,3400,3409.1,3305,3312,3316.65,3340.46,51342,1715.06,10404,24358,47.44
TINPLATE, EQ, 16-Dec-2022,326.35,326.35,329.6,321.15,327,326.3,325.87,167896,547.13,5328,87871,52.34
TIPSFILMS, EQ, 16-Dec-2022,479.6,478.8,489.9,467.05,473.85,479,476.94,2883,13.75,424,1568,54.39
TIPSINDLTD, EQ, 16-Dec-2022,1822.2,1845.85,1845.85,1805,1822.95,1820.15,1816.5,4232,76.87,937,2264,53.5
TIRUMALCHM, EQ, 16-Dec-2022,206.15,206,208,204,205.9,206,205.77,145166,298.71,3257,70120,48.3
TIRUPATIFL, EQ, 16-Dec-2022,22.75,23.05,23.25,22.2,22.4,22.35,22.49,869928,195.64,1804,329863,37.92
TITAN, EQ, 16-Dec-2022,2522.7,2500,2520,2480,2485,2482.85,2496.6,1177053,29386.26,87870,714821,60.73
TMB, EQ, 16-Dec-2022,513.5,513.5,514.55,508.1,511,508.95,510.05,150055,765.35,3781,88477,58.96
TNIDETF, EQ, 16-Dec-2022,56.87,56.8,56.8,56,56.1,56.17,56.23,4759,2.68,111,2976,62.53
TNPETRO, EQ, 16-Dec-2022,93.2,93.3,94.4,91.8,92.5,92.2,93.01,160808,149.57,2939,75947,47.23
TNPL, EQ, 16-Dec-2022,254.9,254.6,257,249.6,251,250.95,253.41,157099,398.11,4247,91923,58.51
TNTELE, BE, 16-Dec-2022,7.8,7.95,7.95,7.55,7.75,7.75,7.69,10720,0.82,56, -, -
TOKYOPLAST, EQ, 16-Dec-2022,100.75,102.25,102.25,98.35,99.4,99.05,99.34,8886,8.83,311,6036,67.93
TORNTPHARM, EQ, 16-Dec-2022,1609,1610.95,1612.45,1593.25,1597.95,1599.3,1602.9,107420,1721.83,10129,49879,46.43
TORNTPOWER, EQ, 16-Dec-2022,523.85,521.55,527.9,511.55,514.05,513.6,517.71,282437,1462.19,8262,53823,19.06
TOTAL, EQ, 16-Dec-2022,167.85,166.95,166.95,161,163.4,161.8,162.75,40137,65.32,466,27314,68.05
TOUCHWOOD, EQ, 16-Dec-2022,106.05,107.35,110.45,101.35,110.45,108.4,106.05,5899,6.26,152,4510,76.45
TPLPLASTEH, EQ, 16-Dec-2022,31.7,31.7,33,31.3,31.35,31.35,32.01,78752,25.21,555,39011,49.54
TRACXN, EQ, 16-Dec-2022,90.9,90.05,93.1,87.3,89.6,89.2,90.57,893336,809.06,9390,213161,23.86
TREEHOUSE, EQ, 16-Dec-2022,20,20.3,21,20.25,21,21,20.91,61123,12.78,139,55067,90.09
TREJHARA, EQ, 16-Dec-2022,75.65,77,77,71.7,75,73.5,74.38,60858,45.27,1076,40959,67.3
TRENT, EQ, 16-Dec-2022,1436,1427.25,1432.45,1401,1402.85,1407.3,1412.94,505066,7136.29,47654,267514,52.97
